'att1','att2','att3','att4','att5','att6','att7','att8','att9','att10','id','outlier'
25.0,261.0,6525.0,10.44,0.887,0.945,17.75,5785.0,6164.0,326.0,4472.0,'no'
11.0,185.0,2035.0,16.818,0.487,0.883,4.5,991.0,1796.0,220.0,4473.0,'no'
10.0,10.0,100.0,1.0,0.52,0.53,52.0,52.0,53.0,1.0,4474.0,'no'
7.0,45.0,315.0,6.429,0.483,0.984,2.45,152.0,310.0,62.0,4475.0,'no'
14.0,284.0,3976.0,20.286,0.365,0.54,5.1,1453.0,2147.0,285.0,4476.0,'no'
9.0,17.0,153.0,1.889,0.536,0.915,6.31,82.0,140.0,13.0,4477.0,'no'
9.0,160.0,1440.0,17.778,0.36,0.763,2.63,518.0,1098.0,197.0,4478.0,'no'
11.0,118.0,1298.0,10.727,0.459,0.742,4.81,596.0,963.0,124.0,4479.0,'no'
10.0,16.0,160.0,1.6,0.619,0.963,6.19,99.0,154.0,16.0,4480.0,'no'
13.0,369.0,4797.0,28.385,0.397,0.662,4.79,1906.0,3176.0,398.0,4481.0,'no'
7.0,123.0,861.0,17.571,0.419,0.962,2.62,361.0,828.0,138.0,4482.0,'no'
28.0,333.0,9324.0,11.893,0.351,0.65,4.55,3270.0,6057.0,718.0,4483.0,'no'
10.0,19.0,190.0,1.9,0.584,0.816,6.94,111.0,155.0,16.0,4484.0,'no'
8.0,272.0,2176.0,34.0,0.359,0.848,2.7,781.0,1846.0,289.0,4485.0,'no'
28.0,281.0,7868.0,10.036,0.318,0.551,4.72,2502.0,4339.0,530.0,4486.0,'no'
9.0,18.0,162.0,2.0,0.543,0.815,8.8,88.0,132.0,10.0,4487.0,'no'
9.0,152.0,1368.0,16.889,0.379,0.765,2.77,518.0,1047.0,187.0,4488.0,'no'
14.0,254.0,3556.0,18.143,0.377,0.569,4.72,1341.0,2022.0,284.0,4489.0,'no'
10.0,20.0,200.0,2.0,0.485,0.68,8.82,97.0,136.0,11.0,4490.0,'no'
14.0,395.0,5530.0,28.214,0.359,0.658,4.7,1988.0,3636.0,423.0,4491.0,'no'
7.0,157.0,1099.0,22.429,0.439,0.874,2.77,482.0,961.0,174.0,4492.0,'no'
11.0,433.0,4763.0,39.364,0.449,0.706,4.65,2137.0,3365.0,460.0,4493.0,'no'
9.0,19.0,171.0,2.111,0.655,0.871,8.62,112.0,149.0,13.0,4494.0,'no'
7.0,153.0,1071.0,21.857,0.467,0.97,2.75,500.0,1039.0,182.0,4495.0,'no'
13.0,267.0,3471.0,20.538,0.401,0.662,4.87,1392.0,2299.0,286.0,4496.0,'no'
10.0,19.0,190.0,1.9,0.6,0.768,9.5,114.0,146.0,12.0,4497.0,'no'
8.0,193.0,1544.0,24.125,0.4,0.829,2.51,617.0,1280.0,246.0,4498.0,'no'
25.0,340.0,8500.0,13.6,0.866,0.926,16.57,7358.0,7872.0,444.0,4499.0,'no'
11.0,184.0,2024.0,16.727,0.471,0.885,4.48,954.0,1791.0,213.0,4500.0,'no'
10.0,19.0,190.0,1.9,0.6,0.895,8.14,114.0,170.0,14.0,4501.0,'no'
8.0,215.0,1720.0,26.875,0.366,0.792,2.86,629.0,1362.0,220.0,4502.0,'no'
14.0,420.0,5880.0,30.0,0.376,0.571,4.92,2209.0,3356.0,449.0,4503.0,'no'
3.0,3.0,9.0,1.0,0.889,1.0,8.0,8.0,9.0,1.0,4504.0,'no'
9.0,20.0,180.0,2.222,0.55,0.783,8.25,99.0,141.0,12.0,4505.0,'no'
9.0,140.0,1260.0,15.556,0.38,0.756,2.71,479.0,953.0,177.0,4506.0,'no'
13.0,191.0,2483.0,14.692,0.406,0.617,4.71,1007.0,1532.0,214.0,4507.0,'no'
9.0,19.0,171.0,2.111,0.55,0.86,7.23,94.0,147.0,13.0,4508.0,'no'
9.0,369.0,3321.0,41.0,0.329,0.639,2.67,1094.0,2122.0,409.0,4509.0,'no'
7.0,14.0,98.0,2.0,0.102,0.204,10.0,10.0,20.0,1.0,4510.0,'yes'
166.0,472.0,78352.0,2.843,0.359,0.547,17.12,28093.0,42821.0,1641.0,4511.0,'yes'
12.0,72.0,864.0,6.0,0.635,0.94,5.97,549.0,812.0,92.0,4512.0,'no'
1.0,15.0,15.0,15.0,0.533,1.0,2.0,8.0,15.0,4.0,4513.0,'yes'
23.0,132.0,3036.0,5.739,0.95,1.0,20.76,2885.0,3036.0,139.0,4514.0,'no'
14.0,416.0,5824.0,29.714,0.384,0.617,4.64,2234.0,3594.0,481.0,4515.0,'no'
10.0,9.0,90.0,0.9,0.667,0.689,30.0,60.0,62.0,2.0,4516.0,'no'
7.0,43.0,301.0,6.143,0.545,0.973,2.56,164.0,293.0,64.0,4517.0,'no'
24.0,198.0,4752.0,8.25,0.911,0.983,15.8,4329.0,4670.0,274.0,4518.0,'no'
13.0,213.0,2769.0,16.385,0.359,0.658,4.65,995.0,1821.0,214.0,4519.0,'no'
10.0,16.0,160.0,1.6,0.425,0.794,7.56,68.0,127.0,9.0,4521.0,'no'
9.0,82.0,738.0,9.111,0.312,0.669,2.74,230.0,494.0,84.0,4522.0,'no'
10.0,17.0,170.0,1.7,0.571,0.918,6.47,97.0,156.0,15.0,4523.0,'no'
13.0,266.0,3458.0,20.462,0.398,0.579,4.81,1375.0,2003.0,286.0,4524.0,'no'
9.0,124.0,1116.0,13.778,0.348,0.722,2.57,388.0,806.0,151.0,4525.0,'no'
14.0,320.0,4480.0,22.857,0.354,0.585,4.46,1584.0,2621.0,355.0,4526.0,'no'
10.0,17.0,170.0,1.7,0.535,0.853,7.58,91.0,145.0,12.0,4527.0,'no'
13.0,133.0,1729.0,10.231,0.36,0.721,4.9,622.0,1247.0,127.0,4528.0,'no'
9.0,250.0,2250.0,27.778,0.36,0.733,2.56,810.0,1649.0,316.0,4529.0,'no'
27.0,320.0,8640.0,11.852,0.321,0.561,4.53,2774.0,4845.0,613.0,4530.0,'no'
9.0,19.0,171.0,2.111,0.667,0.895,7.6,114.0,153.0,15.0,4531.0,'no'
9.0,250.0,2250.0,27.778,0.366,0.768,2.6,823.0,1727.0,317.0,4532.0,'no'
24.0,170.0,4080.0,7.083,0.931,0.999,17.04,3799.0,4075.0,223.0,4533.0,'no'
11.0,184.0,2024.0,16.727,0.46,0.796,4.41,931.0,1611.0,211.0,4534.0,'no'
10.0,18.0,180.0,1.8,0.583,0.894,7.5,105.0,161.0,14.0,4535.0,'no'
9.0,249.0,2241.0,27.667,0.346,0.77,2.54,776.0,1725.0,306.0,4536.0,'no'
27.0,267.0,7209.0,9.889,0.362,0.674,4.36,2610.0,4860.0,599.0,4537.0,'no'
10.0,19.0,190.0,1.9,0.611,0.874,8.92,116.0,166.0,13.0,4538.0,'no'
7.0,57.0,399.0,8.143,0.414,0.797,2.7,165.0,318.0,61.0,4539.0,'no'
174.0,471.0,81954.0,2.707,0.339,0.433,15.84,27820.0,35499.0,1756.0,4541.0,'yes'
6.0,72.0,432.0,12.0,0.604,0.991,4.08,261.0,428.0,64.0,4542.0,'no'
9.0,83.0,747.0,9.222,0.333,0.742,2.93,249.0,554.0,85.0,4544.0,'no'
9.0,154.0,1386.0,17.111,0.406,0.727,2.93,563.0,1008.0,192.0,4545.0,'no'
11.0,71.0,781.0,6.455,0.69,0.95,7.0,539.0,742.0,77.0,4546.0,'no'
1.0,63.0,63.0,63.0,0.587,1.0,2.31,37.0,63.0,16.0,4547.0,'yes'
24.0,209.0,5016.0,8.708,0.926,0.992,17.27,4645.0,4976.0,269.0,4548.0,'no'
16.0,344.0,5504.0,21.5,0.373,0.572,5.73,2053.0,3146.0,358.0,4549.0,'no'
11.0,20.0,220.0,1.818,0.564,0.909,8.27,124.0,200.0,15.0,4550.0,'no'
11.0,154.0,1694.0,14.0,0.36,0.731,2.96,609.0,1238.0,206.0,4551.0,'no'
25.0,198.0,4950.0,7.92,0.869,0.932,15.94,4304.0,4611.0,270.0,4552.0,'no'
16.0,427.0,6832.0,26.688,0.4,0.632,5.56,2736.0,4316.0,492.0,4553.0,'no'
12.0,23.0,276.0,1.917,0.576,0.826,7.57,159.0,228.0,21.0,4554.0,'no'
16.0,121.0,1936.0,7.563,0.396,0.611,5.6,767.0,1182.0,137.0,4555.0,'no'
12.0,409.0,4908.0,34.083,0.302,0.604,2.88,1482.0,2966.0,515.0,4556.0,'no'
26.0,184.0,4784.0,7.077,0.773,0.886,16.88,3696.0,4241.0,219.0,4557.0,'no'
17.0,350.0,5950.0,20.588,0.363,0.577,5.22,2162.0,3433.0,414.0,4558.0,'no'
12.0,23.0,276.0,1.917,0.576,0.79,9.94,159.0,218.0,16.0,4559.0,'no'
15.0,121.0,1815.0,8.067,0.428,0.761,5.35,776.0,1381.0,145.0,4560.0,'no'
11.0,205.0,2255.0,18.636,0.371,0.717,3.01,837.0,1616.0,278.0,4561.0,'no'
16.0,367.0,5872.0,22.938,0.385,0.575,5.29,2258.0,3377.0,427.0,4562.0,'no'
11.0,24.0,264.0,2.182,0.53,0.727,10.0,140.0,192.0,14.0,4563.0,'no'
15.0,138.0,2070.0,9.2,0.431,0.75,5.45,893.0,1552.0,164.0,4564.0,'no'
12.0,266.0,3192.0,22.167,0.338,0.667,2.72,1079.0,2130.0,397.0,4565.0,'no'
17.0,382.0,6494.0,22.471,0.363,0.567,5.46,2355.0,3680.0,431.0,4566.0,'no'
11.0,20.0,220.0,1.818,0.568,0.895,8.93,125.0,197.0,14.0,4567.0,'no'
16.0,181.0,2896.0,11.313,0.4,0.759,5.1,1157.0,2198.0,227.0,4568.0,'no'
11.0,198.0,2178.0,18.0,0.383,0.773,2.9,834.0,1683.0,288.0,4569.0,'no'
1.0,42.0,42.0,42.0,0.19,1.0,1.6,8.0,42.0,5.0,4570.0,'yes'
47.0,1.0,47.0,0.021,1.0,1.0,47.0,47.0,47.0,1.0,4571.0,'yes'
7.0,79.0,553.0,11.286,0.566,0.967,3.56,313.0,535.0,88.0,4572.0,'no'
83.0,326.0,27058.0,3.928,0.286,0.671,7.55,7741.0,18149.0,1025.0,4573.0,'yes'
72.0,96.0,6912.0,1.333,0.488,0.582,15.69,3374.0,4025.0,215.0,4574.0,'yes'
8.0,82.0,656.0,10.25,0.412,0.803,2.78,270.0,527.0,97.0,4575.0,'no'
10.0,155.0,1550.0,15.5,0.332,0.687,2.47,514.0,1065.0,208.0,4576.0,'no'
1.0,28.0,28.0,28.0,0.464,1.0,2.17,13.0,28.0,6.0,4577.0,'yes'
11.0,72.0,792.0,6.545,0.665,0.938,6.35,527.0,743.0,83.0,4578.0,'no'
24.0,120.0,2880.0,5.0,0.927,0.972,21.36,2670.0,2800.0,125.0,4579.0,'no'
16.0,344.0,5504.0,21.5,0.385,0.662,5.2,2121.0,3643.0,408.0,4580.0,'no'
12.0,11.0,132.0,0.917,0.652,0.735,12.29,86.0,97.0,7.0,4581.0,'no'
13.0,135.0,1755.0,10.385,0.492,0.833,5.5,864.0,1462.0,157.0,4582.0,'no'
9.0,78.0,702.0,8.667,0.464,0.89,3.33,326.0,625.0,98.0,4583.0,'no'
31.0,322.0,9982.0,10.387,0.689,0.753,16.87,6881.0,7519.0,408.0,4584.0,'no'
16.0,391.0,6256.0,24.438,0.401,0.674,5.26,2508.0,4219.0,477.0,4585.0,'no'
3.0,4.0,12.0,1.333,0.917,0.917,11.0,11.0,11.0,1.0,4586.0,'no'
11.0,20.0,220.0,1.818,0.564,0.918,8.86,124.0,202.0,14.0,4587.0,'no'
11.0,70.0,770.0,6.364,0.381,0.639,3.53,293.0,492.0,83.0,4588.0,'no'
16.0,1.0,16.0,0.063,1.0,1.0,16.0,16.0,16.0,1.0,4589.0,'yes'
39.0,353.0,13767.0,9.051,0.557,0.608,16.89,7667.0,8370.0,454.0,4590.0,'no'
16.0,415.0,6640.0,25.938,0.389,0.675,5.17,2582.0,4480.0,499.0,4591.0,'no'
12.0,20.0,240.0,1.667,0.546,0.838,8.19,131.0,201.0,16.0,4592.0,'no'
16.0,205.0,3280.0,12.813,0.401,0.799,5.36,1314.0,2622.0,245.0,4593.0,'no'
11.0,195.0,2145.0,17.727,0.358,0.781,3.0,768.0,1676.0,256.0,4594.0,'no'
24.0,170.0,4080.0,7.083,0.924,0.997,15.9,3768.0,4068.0,237.0,4595.0,'no'
16.0,359.0,5744.0,22.438,0.376,0.652,5.41,2158.0,3747.0,399.0,4596.0,'no'
12.0,22.0,264.0,1.833,0.553,0.841,7.68,146.0,222.0,19.0,4597.0,'no'
16.0,341.0,5456.0,21.313,0.378,0.724,5.23,2060.0,3949.0,394.0,4598.0,'no'
9.0,70.0,630.0,7.778,0.433,0.851,2.79,273.0,536.0,98.0,4599.0,'no'
25.0,203.0,5075.0,8.12,0.837,0.929,15.22,4246.0,4713.0,279.0,4600.0,'no'
16.0,408.0,6528.0,25.5,0.39,0.644,5.28,2546.0,4204.0,482.0,4601.0,'no'
11.0,22.0,242.0,2.0,0.649,0.847,8.72,157.0,205.0,18.0,4602.0,'no'
15.0,222.0,3330.0,14.8,0.414,0.728,5.34,1378.0,2425.0,258.0,4603.0,'no'
10.0,59.0,590.0,5.9,0.403,0.792,2.98,238.0,467.0,80.0,4604.0,'no'
163.0,161.0,26243.0,0.988,0.523,0.897,8.4,13725.0,23547.0,1634.0,4605.0,'yes'
7.0,80.0,560.0,11.429,0.5,0.848,3.54,280.0,475.0,79.0,4606.0,'no'
83.0,314.0,26062.0,3.783,0.282,0.619,8.77,7353.0,16139.0,838.0,4607.0,'yes'
9.0,82.0,738.0,9.111,0.337,0.821,2.49,249.0,606.0,100.0,4608.0,'no'
9.0,155.0,1395.0,17.222,0.366,0.723,2.54,511.0,1008.0,201.0,4609.0,'no'
12.0,71.0,852.0,5.917,0.608,0.863,6.4,518.0,735.0,81.0,4610.0,'no'
24.0,309.0,7416.0,12.875,0.921,0.984,17.51,6828.0,7295.0,390.0,4611.0,'no'
15.0,356.0,5340.0,23.733,0.406,0.626,5.29,2167.0,3342.0,410.0,4612.0,'no'
11.0,19.0,209.0,1.727,0.579,0.957,7.56,121.0,200.0,16.0,4613.0,'no'
17.0,389.0,6613.0,22.882,0.344,0.678,5.0,2273.0,4481.0,455.0,4614.0,'no'
11.0,56.0,616.0,5.091,0.386,0.7,3.09,238.0,431.0,77.0,4615.0,'no'
12.0,22.0,264.0,1.833,0.621,0.788,9.65,164.0,208.0,17.0,4616.0,'no'
16.0,424.0,6784.0,26.5,0.371,0.563,5.34,2514.0,3820.0,471.0,4617.0,'no'
17.0,96.0,1632.0,5.647,0.366,0.675,5.15,597.0,1101.0,116.0,4619.0,'no'
9.0,87.0,783.0,9.667,0.444,0.962,2.37,348.0,753.0,147.0,4620.0,'no'
23.0,120.0,2760.0,5.217,0.942,1.0,17.44,2599.0,2760.0,149.0,4621.0,'no'
16.0,389.0,6224.0,24.313,0.364,0.569,5.35,2268.0,3544.0,424.0,4622.0,'no'
12.0,22.0,264.0,1.833,0.58,0.814,7.65,153.0,215.0,20.0,4623.0,'no'
14.0,62.0,868.0,4.429,0.433,0.646,5.97,376.0,561.0,63.0,4624.0,'no'
11.0,161.0,1771.0,14.636,0.333,0.65,2.71,589.0,1152.0,217.0,4625.0,'no'
23.0,198.0,4554.0,8.609,0.924,0.999,14.93,4210.0,4548.0,282.0,4626.0,'no'
16.0,337.0,5392.0,21.063,0.363,0.598,5.19,1956.0,3225.0,377.0,4627.0,'no'
11.0,23.0,253.0,2.091,0.585,0.834,8.22,148.0,211.0,18.0,4628.0,'no'
16.0,393.0,6288.0,24.563,0.341,0.653,5.13,2145.0,4103.0,418.0,4629.0,'no'
10.0,256.0,2560.0,25.6,0.363,0.765,2.84,928.0,1959.0,327.0,4630.0,'no'
16.0,337.0,5392.0,21.063,0.369,0.608,5.15,1992.0,3276.0,387.0,4631.0,'no'
12.0,22.0,264.0,1.833,0.538,0.852,8.35,142.0,225.0,17.0,4632.0,'no'
17.0,398.0,6766.0,23.412,0.32,0.608,5.3,2162.0,4117.0,408.0,4633.0,'no'
16.0,212.0,3392.0,13.25,0.376,0.693,5.75,1276.0,2349.0,222.0,4634.0,'no'
10.0,256.0,2560.0,25.6,0.371,0.779,2.95,951.0,1995.0,322.0,4635.0,'no'
3.0,424.0,1272.0,141.33,0.537,0.557,136.6,683.0,709.0,5.0,4636.0,'no'
186.0,469.0,87234.0,2.522,0.378,0.529,22.29,33017.0,46133.0,1481.0,4637.0,'yes'
9.0,83.0,747.0,9.222,0.356,0.914,2.77,266.0,683.0,96.0,4638.0,'no'
9.0,155.0,1395.0,17.222,0.346,0.731,2.44,483.0,1020.0,198.0,4639.0,'no'
11.0,71.0,781.0,6.455,0.666,0.937,6.19,520.0,732.0,84.0,4640.0,'no'
23.0,137.0,3151.0,5.957,0.855,0.934,16.64,2695.0,2943.0,162.0,4641.0,'no'
12.0,20.0,240.0,1.667,0.525,0.854,9.0,126.0,205.0,14.0,4642.0,'no'
16.0,399.0,6384.0,24.938,0.369,0.577,5.34,2357.0,3685.0,441.0,4643.0,'no'
16.0,227.0,3632.0,14.188,0.41,0.731,4.97,1490.0,2654.0,300.0,4644.0,'no'
12.0,69.0,828.0,5.75,0.332,0.626,2.81,275.0,518.0,98.0,4645.0,'no'
16.0,382.0,6112.0,23.875,0.375,0.6,5.16,2292.0,3670.0,444.0,4646.0,'no'
11.0,20.0,220.0,1.818,0.577,0.882,8.47,127.0,194.0,15.0,4647.0,'no'
11.0,87.0,957.0,7.909,0.319,0.628,2.65,305.0,601.0,115.0,4648.0,'no'
16.0,309.0,4944.0,19.313,0.382,0.549,5.38,1890.0,2713.0,351.0,4649.0,'no'
11.0,22.0,242.0,2.0,0.603,0.81,8.59,146.0,196.0,17.0,4650.0,'no'
15.0,356.0,5340.0,23.733,0.398,0.738,5.32,2127.0,3940.0,400.0,4651.0,'no'
12.0,284.0,3408.0,23.667,0.325,0.725,2.87,1109.0,2471.0,386.0,4652.0,'no'
15.0,294.0,4410.0,19.6,0.395,0.651,5.28,1743.0,2872.0,330.0,4653.0,'no'
11.0,22.0,242.0,2.0,0.579,0.806,7.78,140.0,195.0,18.0,4654.0,'no'
16.0,183.0,2928.0,11.438,0.413,0.787,4.81,1208.0,2305.0,251.0,4655.0,'no'
11.0,81.0,891.0,7.364,0.339,0.695,2.77,302.0,619.0,109.0,4656.0,'no'
24.0,334.0,8016.0,13.917,0.894,0.966,14.3,7164.0,7740.0,501.0,4657.0,'no'
12.0,22.0,264.0,1.833,0.542,0.784,8.94,143.0,207.0,16.0,4658.0,'no'
16.0,405.0,6480.0,25.313,0.382,0.596,5.3,2476.0,3863.0,467.0,4659.0,'no'
3.0,4.0,12.0,1.333,0.833,0.917,10.0,10.0,11.0,1.0,4660.0,'no'
16.0,424.0,6784.0,26.5,0.371,0.719,5.16,2518.0,4879.0,488.0,4661.0,'no'
11.0,302.0,3322.0,27.455,0.379,0.804,2.81,1260.0,2670.0,448.0,4662.0,'no'
187.0,141.0,26367.0,0.754,0.415,0.884,4.69,10947.0,23301.0,2333.0,4663.0,'yes'
7.0,54.0,378.0,7.714,0.497,0.849,3.42,188.0,321.0,55.0,4664.0,'no'
82.0,314.0,25748.0,3.829,0.296,0.502,10.84,7618.0,12923.0,703.0,4665.0,'no'
1.0,9.0,9.0,9.0,1.0,1.0,9.0,9.0,9.0,1.0,4666.0,'no'
9.0,82.0,738.0,9.111,0.306,0.695,2.86,226.0,513.0,79.0,4667.0,'no'
9.0,155.0,1395.0,17.222,0.376,0.722,2.53,524.0,1007.0,207.0,4668.0,'no'
12.0,72.0,864.0,6.0,0.638,0.918,6.12,551.0,793.0,90.0,4669.0,'no'
1.0,23.0,23.0,23.0,0.348,1.0,1.6,8.0,23.0,5.0,4670.0,'yes'
1.0,14.0,14.0,14.0,0.5,1.0,2.33,7.0,14.0,3.0,4671.0,'yes'
1.0,45.0,45.0,45.0,0.244,1.0,1.38,11.0,45.0,8.0,4672.0,'yes'
23.0,125.0,2875.0,5.435,0.953,1.0,20.75,2739.0,2875.0,132.0,4673.0,'no'
16.0,376.0,6016.0,23.5,0.371,0.58,5.57,2232.0,3490.0,401.0,4674.0,'no'
12.0,10.0,120.0,0.833,0.675,0.783,11.57,81.0,94.0,7.0,4675.0,'no'
16.0,352.0,5632.0,22.0,0.39,0.738,5.25,2196.0,4157.0,418.0,4676.0,'no'
11.0,236.0,2596.0,21.455,0.354,0.803,2.91,920.0,2084.0,316.0,4677.0,'no'
3.0,4.0,12.0,1.333,1.0,1.0,12.0,12.0,12.0,1.0,4678.0,'no'
11.0,19.0,209.0,1.727,0.598,0.947,7.35,125.0,198.0,17.0,4679.0,'no'
15.0,154.0,2310.0,10.267,0.423,0.704,5.84,976.0,1626.0,167.0,4680.0,'no'
16.0,417.0,6672.0,26.063,0.381,0.652,5.29,2543.0,4349.0,481.0,4681.0,'no'
12.0,404.0,4848.0,33.667,0.334,0.674,2.82,1617.0,3267.0,573.0,4682.0,'no'
5.0,2.0,10.0,0.4,0.9,0.9,9.0,9.0,9.0,1.0,4683.0,'yes'
14.0,2.0,28.0,0.143,0.536,0.536,15.0,15.0,15.0,1.0,4684.0,'yes'
24.0,135.0,3240.0,5.625,0.911,0.966,18.69,2953.0,3131.0,158.0,4685.0,'no'
11.0,2.0,22.0,0.182,0.636,0.636,14.0,14.0,14.0,1.0,4686.0,'yes'
12.0,216.0,2592.0,18.0,0.507,0.764,5.3,1315.0,1981.0,248.0,4687.0,'no'
11.0,22.0,242.0,2.0,0.632,0.864,8.05,153.0,209.0,19.0,4688.0,'no'
15.0,268.0,4020.0,17.867,0.413,0.731,5.1,1661.0,2940.0,326.0,4689.0,'no'
11.0,94.0,1034.0,8.545,0.38,0.677,3.12,393.0,700.0,126.0,4691.0,'no'
4.0,2.0,8.0,0.5,1.0,1.0,8.0,8.0,8.0,1.0,4692.0,'yes'
17.0,403.0,6851.0,23.706,0.349,0.521,5.43,2388.0,3568.0,440.0,4693.0,'no'
11.0,22.0,242.0,2.0,0.624,0.88,9.44,151.0,213.0,16.0,4694.0,'no'
10.0,57.0,570.0,5.7,0.407,0.739,2.94,232.0,421.0,79.0,4695.0,'no'
16.0,356.0,5696.0,22.25,0.377,0.576,5.8,2150.0,3279.0,371.0,4696.0,'no'
12.0,22.0,264.0,1.833,0.568,0.837,7.5,150.0,221.0,20.0,4697.0,'no'
16.0,439.0,7024.0,27.438,0.384,0.724,5.09,2696.0,5084.0,530.0,4698.0,'no'
11.0,436.0,4796.0,39.636,0.336,0.755,2.86,1612.0,3623.0,564.0,4699.0,'no'
8.0,94.0,752.0,11.75,0.485,0.922,3.07,365.0,693.0,119.0,4700.0,'no'
16.0,410.0,6560.0,25.625,0.381,0.569,5.55,2497.0,3731.0,450.0,4701.0,'no'
11.0,22.0,242.0,2.0,0.603,0.888,8.59,146.0,215.0,17.0,4702.0,'no'
16.0,243.0,3888.0,15.188,0.394,0.709,5.5,1530.0,2756.0,278.0,4703.0,'no'
11.0,378.0,4158.0,34.364,0.33,0.684,2.95,1371.0,2846.0,465.0,4704.0,'no'
6.0,57.0,342.0,9.5,0.453,0.906,2.46,155.0,310.0,63.0,4706.0,'no'
8.0,104.0,832.0,13.0,0.575,0.87,3.71,478.0,724.0,129.0,4707.0,'no'
8.0,64.0,512.0,8.0,0.541,0.947,3.85,277.0,485.0,72.0,4708.0,'no'
77.0,271.0,20867.0,3.519,0.478,0.744,11.28,9981.0,15523.0,885.0,4709.0,'no'
9.0,268.0,2412.0,29.778,0.465,0.694,6.3,1122.0,1675.0,178.0,4710.0,'no'
9.0,230.0,2070.0,25.556,0.399,0.87,2.63,826.0,1800.0,314.0,4711.0,'no'
9.0,150.0,1350.0,16.667,0.284,0.756,1.76,384.0,1020.0,218.0,4712.0,'no'
8.0,13.0,104.0,1.625,0.663,0.817,6.9,69.0,85.0,10.0,4713.0,'no'
8.0,157.0,1256.0,19.625,0.446,0.987,2.55,560.0,1240.0,220.0,4714.0,'no'
9.0,232.0,2088.0,25.778,0.274,0.782,1.76,573.0,1633.0,326.0,4715.0,'no'
8.0,13.0,104.0,1.625,0.635,0.788,8.25,66.0,82.0,8.0,4716.0,'no'
10.0,248.0,2480.0,24.8,0.356,0.729,2.6,883.0,1807.0,340.0,4717.0,'no'
10.0,177.0,1770.0,17.7,0.26,0.693,1.77,461.0,1226.0,261.0,4718.0,'no'
8.0,13.0,104.0,1.625,0.683,0.817,7.1,71.0,85.0,10.0,4719.0,'no'
9.0,171.0,1539.0,19.0,0.4,0.778,2.87,615.0,1198.0,214.0,4720.0,'no'
8.0,48.0,384.0,6.0,0.354,0.901,1.68,136.0,346.0,81.0,4721.0,'no'
7.0,13.0,91.0,1.857,0.78,0.989,7.89,71.0,90.0,9.0,4722.0,'no'
10.0,316.0,3160.0,31.6,0.366,0.673,2.74,1158.0,2126.0,422.0,4723.0,'no'
9.0,281.0,2529.0,31.222,0.272,0.856,1.73,687.0,2164.0,398.0,4724.0,'no'
7.0,13.0,91.0,1.857,0.791,0.978,6.0,72.0,89.0,12.0,4725.0,'no'
10.0,268.0,2680.0,26.8,0.494,0.754,6.02,1325.0,2022.0,220.0,4726.0,'no'
9.0,276.0,2484.0,30.667,0.388,0.846,2.58,964.0,2102.0,373.0,4727.0,'no'
9.0,278.0,2502.0,30.889,0.258,0.798,1.62,645.0,1997.0,398.0,4728.0,'no'
8.0,13.0,104.0,1.625,0.625,0.817,5.91,65.0,85.0,11.0,4729.0,'no'
9.0,358.0,3222.0,39.778,0.385,0.863,2.36,1240.0,2782.0,525.0,4730.0,'no'
8.0,170.0,1360.0,21.25,0.277,0.89,1.6,377.0,1210.0,236.0,4731.0,'no'
7.0,19.0,133.0,2.714,0.662,0.925,4.89,88.0,123.0,18.0,4732.0,'no'
10.0,269.0,2690.0,26.9,0.306,0.496,5.15,824.0,1335.0,160.0,4733.0,'no'
10.0,398.0,3980.0,39.8,0.342,0.745,2.44,1361.0,2965.0,557.0,4734.0,'no'
7.0,80.0,560.0,11.429,0.361,0.961,1.63,202.0,538.0,124.0,4735.0,'no'
8.0,12.0,96.0,1.5,0.583,0.813,6.22,56.0,78.0,9.0,4736.0,'no'
10.0,238.0,2380.0,23.8,0.353,0.727,2.85,840.0,1730.0,295.0,4737.0,'no'
10.0,88.0,880.0,8.8,0.257,0.668,1.82,226.0,588.0,124.0,4738.0,'no'
7.0,13.0,91.0,1.857,0.67,0.89,7.63,61.0,81.0,8.0,4739.0,'no'
10.0,279.0,2790.0,27.9,0.377,0.687,2.7,1052.0,1916.0,389.0,4740.0,'no'
9.0,80.0,720.0,8.889,0.304,0.838,1.8,219.0,603.0,122.0,4741.0,'no'
7.0,19.0,133.0,2.714,0.662,0.91,5.18,88.0,121.0,17.0,4742.0,'no'
10.0,268.0,2680.0,26.8,0.395,0.59,5.88,1058.0,1581.0,180.0,4743.0,'no'
9.0,162.0,1458.0,18.0,0.254,0.527,2.69,371.0,769.0,138.0,4744.0,'no'
8.0,162.0,1296.0,20.25,0.204,0.412,3.12,265.0,534.0,85.0,4745.0,'no'
8.0,109.0,872.0,13.625,0.447,0.959,2.47,390.0,836.0,158.0,4746.0,'no'
9.0,163.0,1467.0,18.111,0.264,0.51,2.98,387.0,748.0,130.0,4747.0,'no'
8.0,162.0,1296.0,20.25,0.327,0.79,2.85,424.0,1024.0,149.0,4748.0,'no'
9.0,163.0,1467.0,18.111,0.263,0.549,2.82,386.0,805.0,137.0,4749.0,'no'
8.0,163.0,1304.0,20.375,0.383,0.982,2.79,500.0,1280.0,179.0,4750.0,'no'
10.0,162.0,1620.0,16.2,0.294,0.73,2.71,477.0,1183.0,176.0,4751.0,'no'
3.0,104.0,312.0,34.667,0.606,0.683,9.95,189.0,213.0,19.0,4752.0,'no'
